tesda_inst_id,name,region,old_region,province,old_province,city_municipality,old_city_municipality,district,municipality_class,type_of_institution,classification,institution_classification,address,latitude,longitude,coord_status,psgc_observed_region,psgc_observed_province,psgc_observed_municity,psgc_observed_barangay
TESDA00075,HI SKILLS INSTITUTE AND ASSESSMENT CENTER INC.,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Lanao del Sur,Lanao del Sur,,,,,,,Both,"7th Street, Dimaluna, Marawi City",7.99374,124.25498,valid,19,19036,1903617,1903617107
TESDA00076,"J.I. SKILLS TRAINING AND ASSESSMENT CENTER, INC.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Lanao del Sur,Lanao del Sur,,,,,,,Both,"Igabay, Balabagan, Lanao Del Sur",7.3246,124.1104,valid,,,,
TESDA00077,JAZ INSTITUTE OF TECHNOLOGY INC.,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Lanao del Sur,Lanao del Sur,,,,,,,Both,"Boriongan Street, Brgy. Amito Marantao, Marawi City",8.007559,124.272986,valid,19,19036,1903617,1903617043
TESDA00078,ONE 5 MANTRA WORKFORCE TRAINING CENTER INC.,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Lanao del Sur,Lanao del Sur,,,,,,,Both,"2012 H. Zakiah Building, Barangay Biaba, Marawi City, Lanao Del Sur, Barmm 9700",7.996608,124.266132,valid,19,19036,1903617,1903617026
TESDA00079,ONE 5 MANTRA WORKFORCE TRAINING CENTER INC.,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Lanao del Sur,Lanao del Sur,,,,,,,Assessment Center Only,"Cabingan, Marawi City, Lanao Del Sur 9700",8.0006851,124.253345,valid,19,19036,1903617,1903617025
TESDA00080,"PAGARI TRAINING AND ASSESSMENT CENTER, INC.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Lanao del Sur,Lanao del Sur,,,,,,,Both,"Lumbac A Ingud, Maul, Marantao, Lanao Del Sur",7.9687814,124.2545745,valid,19,19036,1903616,1903616110
TESDA00081,PROVINCIAL/CITY MANPOWER DEVELOPMENT CENTER,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Lanao del Sur,Lanao del Sur,,,,,,,Both,"People's Park, Brgy. Saber, Marawi City, Lanao Del Sur, Barmm",16.8333,18.599,out_of_bounds,,,,
TESDA00082,"RAGASABASAK ORGANIC AGRI-FARM AND MULTI-SKILLS TRAINING AND ASSESSMENT CENTER, INC.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Lanao del Sur,Lanao del Sur,,,,,,,Assessment Center Only,"Barangay Bansayan, Poona-bayabao, Lanao Del Sur",7.840974,124.342522,valid,19,19036,1903622,1903622004
TESDA00083,RLM MULTI-SKILLS TRAINING AND ASSESSMENT CENTER INC.,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Lanao del Sur,Lanao del Sur,,,,,,,Both,"2nd Street Cadayonan 1, Marawi City, Lanao Del Sur 9700",7.989,124.2678,valid,19,19036,1903616,1903616071
TESDA00084,SALAHADDIN INSTITUTE OF TECHNOLOGY INC.,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Lanao del Sur,Lanao del Sur,,,,,,,Assessment Center Only,"Buayaan Madanding, Ditsaan-ramain, Lanao Del Sur",7.967283713,124.3717387,valid,19,19036,1903624,1903624081
TESDA00085,"SCHOOL SIBLING SKILLS TRAINING AND ASSESSMENT CENTER, INC.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Lanao del Sur,Lanao del Sur,,,,,,,Both,"10479 Purok 5, Marawi Poblacion, Marawi City, Lanao Del Sur",8.00111,124.28482,valid,19,19036,1903617,1903617045
TESDA00086,SGA SKILLS INSTITUTE AND ASSESSMENT CENTER INC.,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Lanao del Sur,Lanao del Sur,,,,,,,Both,"Rapasun, Marawi City, Lanao Del Sur 9700",7.9915705,124.2677898,valid,19,19036,1903617,1903617026
TESDA00087,SGA SKILLS INSTITUTE AND ASSESSMENT INC.,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Lanao del Sur,Lanao del Sur,,,,,,,Both,"Rapasun, Marawi City, Lanao Del Sur",7.9915705,124.2677898,valid,19,19036,1903617,1903617026
TESDA00088,"WAO INSTITUTE OF TECHNOLOGY, INC.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Lanao del Sur,Lanao del Sur,,,,,,,Assessment Center Only,"Barangay Boot, Municipality Of Wao, Lanao Del Sur",8.0006851,124.2533454,valid,19,19036,1903617,1903617025
TESDA00089,"ITTIHADUN-NISA' FOUNDATION, INC. BANGSAMORO WOMEN SKILLS TRAINING AND ASSESSMENT CENTER",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao,Maguindanao,,,,,,,Assessment Center Only,"Crossing Simuay, Sultan Kudarat, Maguindanao",7.262213,124.308826,valid,19,19087,1908710,1908710007
TESDA00090,"Vmc Asian College Foundation, Inc.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao,Maguindanao,,,,,,,Assessment Center Only,"Purok 2, Brgy. Kauran, Ampatuan, Maguindanao",6.77837,124.47926,valid,19,19088,1908801,1908801005
TESDA00091,"Panasang Training Center, Inc.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Barira,Barira,Lone,4th,Private,TVI,Provider Only,"Brgy. Liong, Barira, Maguindanao del Norte",7.468402,124.317111,valid,19,19087,1908701,1908701005
TESDA00092,Kapalawan Institute of Technology Inc.,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Carmen,Carmen,2nd,1st,Private,TVI,Provider Only,"Sitio Kiag Manarapan, Carmen, SGA",7.24386,124.80314,valid,19,19999,1999901,1999901004
TESDA00093,"A4 College of Peace and Wisdom, Inc.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Cotabato City,Cotabato City,1st,Component,Private,TVI,Provider Only,"Gonzalo Street, Barangay RH-7, Cotabato City, Maguindanao",7.191994504,124.2348899,valid,19,19087,1908703,1908703023
TESDA00094,AGB Techsquad Corp.,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Cotabato City,Cotabato City,1st,Component,Private,TVI,Provider Only,"Pelican Street, Federville Subd., Rosary Heights XI, Cotabato City, Maguindanao",7.20744768,124.2309805,valid,19,19087,1908703,1908703029
TESDA00095,AK Global Connect BPO OPC,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Cotabato City,Cotabato City,Lone,Component,Private,TVI,Provider Only,"Don Andres Alonzo St., Penafrancia Village RH-XI, Cotabato City",7.2056142,124.2313674,valid,19,19087,1908703,1908703029
TESDA00096,"Academia De Tecnologia in Mindanao, Inc.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Cotabato City,Cotabato City,1st,Component,Private,HEI,Both,"4A Don Roman Vilo Street, Cotabato City, Maguindanao",7.216975,124.2491247,valid,19,19087,1908703,1908703020
TESDA00097,"Academia De Tecnologia in Mindanao, Inc.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Cotabato City,Cotabato City,1st,Component,Private,HEI,Both,"4A Don Roman Vilo Street, Cotabato City, Maguindanao",7.216975013,124.2491247,valid,19,19087,1908703,1908703020
TESDA00098,Aviation Technical School of Cotabato,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Cotabato City,Cotabato City,1st,Component,Private,TVI,Provider Only,"34 Mabini St., ATSC Building, Bagua 3, Cotabato City, Maguindanao",7.223551435,124.2437174,valid,19,19087,1908703,1908703004
TESDA00099,BDA Inc.,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Cotabato City,Cotabato City,1st,Component,Private,TVI,Provider Only,"Purok Islam, Diversion Road, Tamontaka, Cotabato City",7.205689743,124.2436403,valid,19,19087,1908703,1908703025
TESDA00100,Coland Systems Technology Incorporated,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Cotabato City,Cotabato City,1st,Component,Private,HEI,Provider Only,"Peñas Bldg., Sinsuat Avenue, Cotabato City, Maguindanao",7.216463,124.24502,valid,19,19087,1908703,1908703019
TESDA00101,Cotabato City Manpower Development Center,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Cotabato City,Cotabato City,1st,Component,Public,LGU,Provider Only,"CCMDC, Bangsamoro Government Complex, Cotabato City, Maguindanao",7.197372917,124.2448832,valid,19,19087,1908703,1908703026
TESDA00102,"Dr. P. Ocampo Colleges, Inc.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Cotabato City,Cotabato City,1st,Component,Private,HEI,Provider Only,"87 De Mazenod Avenue Ext., Rosary Heights 5, Cotabato City, Maguindanao",7.209718373,124.2479688,valid,19,19087,1908703,1908703024
TESDA00103,Lee and RRJ Insitute Inc.,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Cotabato City,Cotabato City,1st,Component,Private,TVI,Both,"FDK Bldg., Don T.V. Juliano Street, Rosary Heights, Cotabato City, Maguindanao",7.213263,124.238414,valid,19,19087,1908703,1908703018
TESDA00104,Notre Dame Hospital and Siena College of Cotabato Inc.,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Cotabato City,Cotabato City,Lone,Component,Private,Enterprise,Provider Only,"Purok No. 01, Governor Gutierrez Avenue, RH IX, Cotabato Ciy",7.1977987,124.235691,valid,19,19087,1908703,1908703028
TESDA00105,"Notre Dame-RVM College of Cotabato, Inc.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Cotabato City,Cotabato City,1st,Component,Private,HEI,Provider Only,"74 Sinsuat Avenue, Cotabato City, Maguindanao",7.21466,124.24388,valid,19,19087,1908703,1908703031
TESDA00106,"Southern Kutawato Empire College, Inc.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Cotabato City,Cotabato City,1st,Component,Private,HEI,Provider Only,"Cor. Rosales and Jasmine Streets, Rosary Heights 6, Cotabato City, Maguindanao",7.195211,124.239232,valid,19,19087,1908703,1908703023
TESDA00107,"St. Benedict College of Cotabato, Inc.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Cotabato City,Cotabato City,1st,Component,Private,HEI,Provider Only,"Bishop Mongeau Avenue, Cotabato City, Maguindanao",7.19872,124.24369,valid,19,19087,1908703,1908703026
TESDA00108,"Unique Institute of Technical Education, Inc.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Cotabato City,Cotabato City,Lone,Component,Private,TVI,Provider Only,"Purok Bonsain, Brgy. Kalanganan II, Cotabato City, Maguindanao del Norte",7.0403269,125.1772613,valid,12,12047,1204704,1204704024
TESDA00109,"VC 2-Jobs Technical Training, Review and Assessment Center Inc.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Cotabato City,Cotabato City,1st,Component,Private,TVI,Provider Only,"#7 Lot 7 Block 25, Federville Subdivision, Rosary Heights XI, Cotabato City, Maguindanao",7.198634,124.196,valid,19,19087,1908703,1908703007
TESDA00110,"VC 2-Jobs Technical Training, Review and Assessment Center Inc.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Cotabato City,Cotabato City,1st,Component,Private,TVI,Provider Only,"#7 Lot 7 Block 25, Federville Subdivision, Rosary Heights XI, Cotabato City, Maguindanao",7.20657,124.231391,valid,19,19087,1908703,1908703029
TESDA00111,"AL-KHAYRAN TECHNICAL INSTITUTE, INC.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Datu Odin Sinsuat,Datu Odin Sinsuat,1st,2nd,Private,TVI,Provider Only,"Linek, Datu Odin Sinsuat, Maguindanao del Norte",7.1719276,124.1524386,valid,19,19087,1908705,1908705023
TESDA00112,"Al-Ikhlas Institute of Technology, Inc.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Datu Odin Sinsuat,Datu Odin Sinsuat,1st,2nd,Private,TVI,Provider Only,"Brgy. Bugawas, Datu Odin Sinsuat, Maguindanao del Norte",7.083309,124.327879,valid,19,19087,1908705,1908705025
TESDA00113,Al-Maguid Skills Training Center Inc.,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Datu Odin Sinsuat,Datu Odin Sinsuat,1st,2nd,Private,TVI,Provider Only,"Makir, Datu Odin Sinsuat, Maguindanao del Norte",7.030475,124.316277,valid,19,19087,1908705,1908705021
TESDA00114,"Austin Training And Assessment Center, Inc.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Datu Odin Sinsuat,Datu Odin Sinsuat,1st,2nd,Private,TVI,Provider Only,Upper Capiton Datu Odin Sinsuat Maguindanao Del Norte,7.15601,124.23178,valid,19,19087,1908705,1908705002
TESDA00115,"Awang Technical Vocational Institute, Inc.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Datu Odin Sinsuat,Datu Odin Sinsuat,1st,2nd,Private,TVI,Provider Only,"Sandayang Upper Semba, Datu Odin Sinsuat, Maguindanao",7.18013,124.21199,valid,19,19087,1908705,1908705026
TESDA00116,Dr. Bra Coco-Goat Integrated Farm,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Datu Odin Sinsuat,Datu Odin Sinsuat,1st,2nd,Private,Farm School,Provider Only,"Kurintem, Datu Odin Sinsuat, Maguindanao del Norte",7.05756,124.31908,valid,19,19087,1908705,1908705017
TESDA00117,"Ebrahim Institute of Technology, Inc.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Datu Odin Sinsuat,Datu Odin Sinsuat,1st,2nd,Private,TVI,Provider Only,"Brgy. Kurintem, Datu Odin Sinsuat, Maguindanao del Norte",7.06742,124.31712,valid,19,19087,1908705,1908705017
TESDA00118,"Farasan Institute of Technology, Inc.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Datu Odin Sinsuat,Datu Odin Sinsuat,1st,2nd,Private,TVI,Provider Only,"Brgy. Capiton, Datu Odin Sinsuat, Maguindanao",7.15601,124.23178,valid,19,19087,1908705,1908705002
TESDA00119,"Foureych Technical Vocational and Learning Center, Inc.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Datu Odin Sinsuat,Datu Odin Sinsuat,1st,2nd,Private,TVI,Both,"Brgy. Semba, Datu Odin Sinsuat, Maguindanao",7.17075,124.20238,valid,19,19087,1908705,1908705026
TESDA00120,4S Learning Center Inc.,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Kabuntalan,Kabuntalan,1st,3rd,Private,TVI,Provider Only,"Dadtumeg, Kabuntalan, Maguindanao del Norte",7.1241425,124.48645,valid,19,19999,1999903,1999903006
TESDA00121,Kadayangan Academy Inc.,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Midsayap,Midsayap,1st,1st,Private,TVI,Provider Only,"Brgy. Sambulawan, Midsayap, North Cotabato",7.12287,124.47705,valid,19,19999,1999903,1999903002
TESDA00122,PGR Integrated Farm,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Northern Kabuntalan,Northern Kabuntalan,1st,5th,Private,Farm School,Provider Only,"Brgy. Gayonga, Northern Kabuntalan, Maguindanao",7.201563,124.470417,valid,19,19087,1908708,1908708009
TESDA00123,"Illana Bay Integrated Computer College, Inc.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Parang,Parang,1st,1st,Private,HEI,Provider Only,"Poblacion 1 Tomawis Bldg. Parang, Maguindanao",7.37538,124.26549,valid,19,19087,1908709,1908709020
TESDA00124,"Bangsamoro Leadership and Management Institute, Inc.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Sultan Kudarat,Sultan Kudarat,Lone,1st,Private,TVI,Provider Only,"Crossing Simuay, Sultan Kudarat, Maguindanao del Norte",7.275605,124.3130161,valid,19,19087,1908710,1908710007
TESDA00125,"IBN Taimiyah Foundation Academy, Inc.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Sultan Kudarat,Sultan Kudarat,1st,1st,Private,TVI,Both,"Crossing Simuay, Sultan Kudarat, Maguindanao",7.28735,124.30262,valid,19,19087,1908710,1908710007
TESDA00126,Ittihadun Nisah Foundation-Bangsamoro Women Skills Training Center,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Sultan Kudarat,Sultan Kudarat,1st,1st,Private,NGO,Provider Only,"Simuay, Sultan Kudarat, Maguindanao",7.27983,124.309,valid,19,19087,1908710,1908710007
TESDA00127,Regional Manpower Development Center,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Sultan Kudarat,Sultan Kudarat,1st,1st,Public,LGU,Both,"RMDC, Brgy. Rebuken, Municipality of Sultan Kudarat, Maguindanao",6.918162,122.079557,valid,09,09317,0931700,0931700087
TESDA00128,"Sultan Muhammad Dipatuan Kudarat Islamic Academy, Foundation, Inc.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Sultan Kudarat,Sultan Kudarat,1st,1st,Private,HEI,Provider Only,"Brgy. Bulalo, Sultan Kudarat, Maguindanao",7.23192,124.25243,valid,19,19087,1908710,1908710006
TESDA00129,The Moropreneur Inc.,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Sultan Kudarat,Sultan Kudarat,1st,1st,Private,TVI,Provider Only,"Brgy. Gang, Sultan Kudarat, Maguindanao",7.250031,124.266175,valid,19,19087,1908710,1908710011
TESDA00130,Bangsamoro Elm Institute of Technology Incorporated,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Sultan Mastura,Sultan Mastura,1st,5th,Private,TVI,Provider Only,"Tapayan, Sultan Mastura, Maguindanao",7.30348,124.26321,valid,19,19087,1908711,1908711010
TESDA00131,Busikong Greenland Multi-Purpose Cooperative,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Upi,Upi,2nd,1st,Private,TVI,Provider Only,"Busikong, Brgy. Kibleg, Upi, Maguindanao",7.06,124.151,valid,19,19087,1908713,1908713010
TESDA00132,"Colegio De Upi, Inc.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Upi,Upi,1st,1st,Private,TVI,Provider Only,"Sinsuat Avenue, Brgy. Nuro, Upi, Maguindanao",7.0113,124.1563,valid,19,19087,1908713,1908713016
TESDA00133,Upi Agricultural School,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Upi,Upi,1st,1st,Public,SUC,Provider Only,"Upi, Maguindanao del Norte",6.061395,121.01312,valid,09,09066,0906611,0906611017
TESDA00134,Regional Language Skills Institute - ZCLO,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Zamboanga City,Zamboanga City,Lone,1st,Public,LGU,Provider Only,"2nd Floor, LHB Bldg., Veterans Avenue, Barangay Zone III, Zamboanga City",6.9129431,122.0785851,valid,09,09317,0931700,0931700064
TESDA00135,Regional Language Skills Institute - ZCLO,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,Zamboanga City,Zamboanga City,1st,HUC,Public,LGU,Provider Only,"2nd Floor, LHB Bldg., Veterans Avenue, Barangay Zone III, Zamboanga City",6.918162,122.079557,valid,09,09317,0931700,0931700087
TESDA00136,"ACADEMIA DE TECNOLOGIA IN MINDANAO, INC.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,,,,,,,Both,"4a Don Roman Vilo St., Poblacion 6, Cotabato City",7.225754798,124.2464329,valid,19,19087,1908703,1908703015
TESDA00137,"AUSTIN TRAINING AND ASSESSMENT CENTER, INC. DOING BUSINESS UNDER AAC",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,,,,,,,Assessment Center Only,"Capiton, Datu Odin, Sinsuat Maguindanao  Del Norte",7.156083,124.231563,valid,19,19087,1908705,1908705002
TESDA00138,AVIATION TECHNICAL SCHOOL OF COTABATO,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,,,,,,,Assessment Center Only,"34 Mabini Street, Atsc Bldg., Bagua 3, Cotabato City",7.2234,124.24367,valid,19,19087,1908703,1908703004
TESDA00139,COTABATO CITY MANPOWER DEVELOPMENT CENTER,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,,,,,,,Both,"Bgc, Gov. Gutierrez, Rh 7, Cotabato City, Philippines 9600",7.199332,124.247524,valid,19,19087,1908703,1908703026
TESDA00140,"FOUREYCH TECHNICAL VOCATIONAL AND LEARNING CENTER, INC",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,,,,,,,Both,"Brgy. Semba, Datu Odin Sinsuat, Maguindanao Del Norte",7.170811,124.20238,valid,19,19087,1908705,1908705026
TESDA00141,"IBN TAIMIYAH FOUNDATION ACADEMY, INC.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,,,,,,,Both,"Crossing Simuay, Sultan Kudarat Maguindanao Del Norte",7.286462,124.302026,valid,19,19087,1908710,1908710007
TESDA00142,"ILLANA BAY INTEGRATED COMPUTER COLLEGE, INC.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,,,,,,,Both,"Poblacion 1, Parang, Maguindanao Del Norte",7.378390902,124.2671771,valid,19,19087,1908709,1908709021
TESDA00143,ITTIHADUN-NISA' FOUNDATION INC. BANGSAMORO WOMEN SKILLS AND ASSESSMENT CENTER,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,,,,,,,Assessment Center Only,"Crossing Simuay, Sultan Kudarat, Maguindanao Del Norte",7.2918,124.3116,valid,19,19087,1908711,1908711003
TESDA00144,"LEE AND RRJ INSTITUTE, INC.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,,,,,,,Both,"Fdk Bldg. Tv Juliano St., Mother Rosary Heights, Cotabato City",7.213369,124.23827,valid,19,19087,1908703,1908703018
TESDA00145,REGIONAL MANPOWER DEVELOPMENT CENTER.,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,,,,,,,Assessment Center Only,"Brgy. Rebuken, Sultan Kudarat, Maguindanao",7.2513,124.27225,valid,19,19087,1908710,1908710035
TESDA00146,UPI AGRICULTURAL SCHOOL TRAINING AND ASSESSMENT CENTER,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,,,,,,,Assessment Center Only,"Nuro ,upi, Maguindanao Del Norte",7.028351,124.167274,valid,19,19087,1908713,1908713016
TESDA00147,"VC2-JOBS TECHNICAL TRAINING, REVIEW AND ASSESSMENT CENTER, INC.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Norte,Maguindanao del Norte,,,,,,,Assessment Center Only,"#7 Lot 7, Block 25, Federville Subdivision, Rh11, Cotabato City",7.208,124.232,valid,19,19087,1908703,1908703029
TESDA00148,"VMC Asian College Foundation, Inc.",BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Maguindanao del Sur,Maguindanao del Sur,Ampatuan,Ampatuan,2nd,4th,Private,TVI,Both,"Purok 2, Barangay Kauran, Ampatuan, Maguindanao",6.77837,124.47926,valid,19,19088,1908801,1908801005
