uii_code,name,region,province,city_municipality,sector,latitude,longitude,coord_status,is_multi_campus
04210,Palawan State University-Quezon,Region 04-B,Palawan,Quezon,Public SUC Satellite,9.41846,118.252998,valid,False
04259,Palawan State University-Rizal,Region 04-B,Palawan,Rizal,Public SUC Satellite,8.683333,117.35,valid,False
04211,Palawan State University-Roxas,Region 04-B,Palawan,Roxas,Public SUC Satellite,10.3340193,119.3497379,valid,False
,Palawan State University-San Rafael Puerto Princesa City,Region 04-B,Palawan,Puerto Princesa City,Public SUC Satellite,9.7773331,118.733847,valid,False
17016,Palawan State University-San Vicente,Region 04-B,Palawan,San Vicente,Public SUC Satellite,10.5256426,119.2667027,valid,False
,Palawan State University-Sofronio Española,Region 04-B,Palawan,SOFRONIO ESPA�?OLA,Public SUC Satellite,9.0427952,117.9717606,valid,False
04212,Palawan State University-Taytay,Region 04-B,Palawan,Taytay,Public SUC Satellite,10.8214677,119.5180241,valid,False
04302,Palawan Technological College,Region 04-B,Palawan,Puerto Princesa City,Private,9.7457582,118.7411638,valid,False
17002,Paradigm Colleges of Science and Technology,Region 04-B,Oriental Mindoro,Roxas,Private,12.5916683,121.50926,valid,False
17006,Philippine Central Islands College Foundation,Region 04-B,Occidental Mindoro,San Jose,Private,12.3601232,121.0586861,valid,False
17008,Pinamalayan Maritime Foundation and Technological College,Region 04-B,Oriental Mindoro,Pinamalayan,Private,13.0373839,121.4832245,valid,False
17023,Pola Community College,Region 04-B,Oriental Mindoro,Pola,Public LUC,13.143302,121.4414388,valid,False
13155m,Polytechnic University of the Philippines-Bansud Campus,Region 04-B,Oriental Mindoro,Bansud,Public SUC Satellite,12.8624543,121.4568799,valid,False
13155o,Polytechnic University of the Philippines-Sablayan Campus,Region 04-B,Occidental Mindoro,Sablayan,Public SUC Satellite,12.8471942,120.7853664,valid,False
04193,Prince of Peace College,Region 04-B,Oriental Mindoro,Puerto Galera,Private,13.5015699,120.9564396,valid,False
04216,Romblon State University-Cajidiocan Campus,Region 04-B,Romblon,Cajidiocan,Public SUC Satellite,12.3728776,122.6837958,valid,False
04213,Romblon State University-Calatrava Campus,Region 04-B,Romblon,Calatrava,Public SUC Satellite,12.6171564,122.0608399,valid,False
04094,Romblon State University-Main,Region 04-B,Romblon,Odiongan,Public SUC Main,12.3963584,121.9878325,valid,False
04219a,Romblon State University-Romblon Campus,Region 04-B,Romblon,Romblon,Public SUC Satellite,12.5483378,122.2627301,valid,False
04215,Romblon State University-San Agustin Campus,Region 04-B,Romblon,San Agustin,Public SUC Satellite,12.6043762,122.1317406,valid,False
04093,Romblon State University-San Andres Campus,Region 04-B,Romblon,San Andres,Public SUC Satellite,12.5201686,122.0131508,valid,False
04152,Romblon State University-San Fernando Campus,Region 04-B,Romblon,San Fernando,Public SUC Satellite,12.3049058,122.6015472,valid,False
17013,Romblon State University-San Jose Campus,Region 04-B,Romblon,San Jose,Public SUC Satellite,12.0463441,121.9483751,valid,False
04217,Romblon State University-Sta. Fe Campus,Region 04-B,Romblon,Sta. Fe,Public SUC Satellite,12.1567046,121.9943762,valid,False
04218,Romblon State University-Sta. Maria Campus,Region 04-B,Romblon,SANTA MARIA,Public SUC Satellite,12.3923425,122.0914584,valid,False
17009,STI College-Puerto Princesa,Region 04-B,Palawan,Puerto Princesa City,Private,9.7391268,118.7404865,valid,False
04100,Saint Augustine Seminary,Region 04-B,Oriental Mindoro,Calapan City,Private,13.366669,121.199996,valid,False
17024,San Brendan College,Region 04-B,Palawan,Taytay,Private,10.8176202,119.4995481,valid,False
04110,San Francisco Javier College,Region 04-B,Palawan,Narra,Private,9.271902,118.4121497,valid,False
04236,San Lorenzo Ruiz Seminary,Region 04-B,Romblon,Odiongan,Private,12.4108196,122.0059244,valid,False
04117,Santa Cruz Institute-Marinduque,Region 04-B,Marinduque,SANTA CRUZ,Private,13.476817,122.0266573,valid,False
04118,Seminario De San Jose,Region 04-B,Palawan,Puerto Princesa City,Private,9.7699741,118.7368296,valid,False
,Southwestern College of Maritime Business and Technology,Region 04-B,Oriental Mindoro,Calapan City,Private,13.4174178,121.1850727,valid,False
17001,Southwestern Institute of Business and Technology,Region 04-B,Oriental Mindoro,Pinamalayan,Private,13.0490498,121.4556074,valid,False
04332b,St. Anthony College-Calapan City,Region 04-B,Oriental Mindoro,Calapan City,Private,13.366847,121.1676373,valid,False
04040,St. Mary's College of Marinduque,Region 04-B,Marinduque,Boac,Private,13.4454805,121.8435733,valid,False
04073,Western Philippines University,Region 04-B,Palawan,Aborlan,Public SUC Main,9.441716,118.5635804,valid,False
04073b,Western Philippines University-Busuanga,Region 04-B,Palawan,Busuanga,Public SUC Satellite,12.1586189,119.9277947,valid,False
04073c,Western Philippines University-Culion,Region 04-B,Palawan,Culion,Public SUC Satellite,11.8219004,120.0199966,valid,False
04073a,Western Philippines University-El Nido,Region 04-B,Palawan,EL NIDO (BACUIT),Public SUC Satellite,11.2063162,119.4247308,valid,False
04227,Western Philippines University-Puerto Princesa,Region 04-B,Palawan,Puerto Princesa City,Public SUC Satellite,9.7846326,118.7275157,valid,False
04073d,Western Philippines University-Quezon,Region 04-B,Palawan,Quezon,Public SUC Satellite,9.4607698,118.2059849,valid,False
04073e,Western Philippines University-Rio Tuba,Region 04-B,Palawan,Bataraza,Public SUC Satellite,8.5501161,117.4397164,valid,False
05181,ACLC College of Daet,Region 05,Camarines Norte,DAET (Capital),Private,14.1167823,122.9561415,valid,False
05192,ACLC College of Iriga City,Region 05,Camarines Sur,Iriga City,Private,13.4213109,123.4085933,valid,False
05182,ACLC College of Sorsogon,Region 05,Sorsogon,CITY OF SORSOGON,Private,12.988273,124.0106624,valid,False
,AMA Computer College-Legazpi City,Region 05,Albay,LEGAZPI CITY,Private,13.1383281,123.7387897,valid,False
,AMA Computer College-Naga City,Region 05,Camarines Sur,NAGA CITY,Private,13.6357002,123.2809982,valid,False
05001,Aemilianum College,Region 05,Sorsogon,CITY OF SORSOGON,Private,12.9706912,123.9939362,valid,False
,Aeronautical Academy of the Philippines,Region 05,Camarines Sur,Canaman,Private,13.6535843,123.1806689,valid,False
05003,Ago Medical and Educational Center,Region 05,Albay,LEGAZPI CITY,Private,13.1396837,123.7308807,valid,False
05045,Alfelor Sr. Memorial College,Region 05,Camarines Sur,Del Gallego,Private,13.9203297,122.5926166,valid,False
05163,Amando Cope College,Region 05,Albay,TABACO CITY,Private,13.3552997,123.7257904,valid,False
05007,Annunciation College of Bacon Sorsogon Unit,Region 05,Sorsogon,CITY OF SORSOGON,Private,12.9779803,124.0096283,valid,False
05196,Aroroy Municipal College,Region 05,Masbate,Aroroy,Public LUC,12.499772,123.3999494,valid,False
05009,Ateneo de Naga University,Region 05,Camarines Sur,NAGA CITY,Private,13.630323,123.1851484,valid,False
05210,BST Grace College,Region 05,Camarines Sur,San Fernando,Private,13.5560994,123.1206922,valid,False
05150,Baao Community College,Region 05,Camarines Sur,Baao,Public LUC,13.44917,123.3896527,valid,False
,Bacacay Community College,Region 05,Albay,Bacacay,Public LUC,13.2753088,123.8045964,valid,False
,Balud Municipal College,Region 05,Masbate,Balud,Public LUC,12.0394936,123.1920589,valid,False
05190,Belen B. Francisco Foundation-Albay,Region 05,Albay,DARAGA,Private,13.1139531,123.6987893,valid,False
05003a,Bicol Christian College of Medicine,Region 05,Albay,LEGAZPI CITY,Private,13.1396837,123.7308807,valid,False
05011,Bicol College,Region 05,Albay,DARAGA,Private,13.1480109,123.7192501,valid,False
05014,Bicol Merchant Marine College,Region 05,Sorsogon,CITY OF SORSOGON,Private,12.9806173,123.982842,valid,False
05012,Bicol State College of Applied Sciences and Technology,Region 05,Camarines Sur,NAGA CITY,Public SUC Main,13.6323125,123.1918991,valid,False
05205,Bicol Training and Technological College,Region 05,Albay,Bacacay,Private,13.2996234,123.7786407,valid,False
05179,Bicol University Gubat Campus,Region 05,Sorsogon,Gubat,Public SUC Satellite,12.9198941,124.1262839,valid,False
05017,Bicol University-College of Agriculture and Forestry,Region 05,Albay,Guinobatan,Public SUC Satellite,13.1946799,123.5937507,valid,False
05016,Bicol University-Daraga Campus,Region 05,Albay,DARAGA,Public SUC Satellite,13.1482156,123.7180069,valid,False
05015,Bicol University-Main,Region 05,Albay,LEGAZPI CITY,Public SUC Main,13.1443405,123.7231321,valid,False
05082,Bicol University-Polangui Campus,Region 05,Albay,Polangui,Public SUC Satellite,13.2961829,123.4846866,valid,False
05018,Bicol University-Tabaco Campus,Region 05,Albay,TABACO CITY,Public SUC Satellite,13.363609,123.731579,valid,False
,Brentwood College of Asia International School,Region 05,Camarines Sur,NAGA CITY,Private,13.6217753,123.1948238,valid,False
,Buhi St. Joseph Academy,Region 05,Camarines Sur,Buhi,Private,13.4283559,123.518061,valid,False
,Calabanga Community College,Region 05,Camarines Sur,Calabanga,Public LUC,13.7179058,123.2339085,valid,False
05020,Camarines Norte College,Region 05,Camarines Norte,Labo,Private,14.1529774,122.8333455,valid,False
,Camarines Norte College of Arts and Business,Region 05,Camarines Norte,Labo,Private,14.2087187,122.5800835,valid,False
,Camarines Norte School of Law Arts and Sciences,Region 05,Camarines Norte,Talisay,Private,14.1285883,122.9342904,valid,False
,Camarines Norte State College-Aba�?±o Campus,Region 05,Camarines Norte,DAET (Capital),Public SUC Satellite,14.1089515,122.9561553,valid,False
05170,Camarines Norte State College-Entienza Campus,Region 05,Camarines Norte,SANTA ELENA,Public SUC Satellite,14.1987939,122.3856465,valid,False
05099,Camarines Norte State College-Labo Campus,Region 05,Camarines Norte,Labo,Public SUC Satellite,14.183933,122.7867265,valid,False
05021,Camarines Norte State College-Main,Region 05,Camarines Norte,DAET (Capital),Public SUC Main,14.1089515,122.9561553,valid,False
05100,Camarines Norte State College-Mercedes Campus,Region 05,Camarines Norte,Mercedes,Public SUC Satellite,14.1390265,122.7633036,valid,False
05101,Camarines Norte State College-Panganiban Campus,Region 05,Camarines Norte,JOSE PANGANIBAN,Public SUC Satellite,14.2883594,122.6961275,valid,False
05023,Camarines Sur Polytechnic Colleges,Region 05,Camarines Sur,Nabua,Public SUC Main,13.4059565,123.3753135,valid,False
05156,Capalonga College,Region 05,Camarines Norte,Capalonga,Private,14.273035,122.564262,valid,False
05025,Caramoan Community College,Region 05,Camarines Sur,Caramoan,Public LUC,13.7821557,123.8608101,valid,False
05026,Cataingan Municipal College,Region 05,Masbate,Cataingan,Public LUC,11.9991178,123.9987491,valid,False
,Cataingan Polytechnic Institute,Region 05,Masbate,Cataingan,Private,11.9858771,123.9527031,valid,False
,Catanduanes Colleges,Region 05,Catanduanes,Virac,Private,13.582385,124.233291,valid,False
05029,Catanduanes State University-Main,Region 05,Catanduanes,Virac,Public SUC Main,13.5835945,124.2104156,valid,False
05027,Catanduanes State University-Panganiban,Region 05,Catanduanes,PANGANIBAN (PAYO),Public SUC Satellite,13.9061189,124.3071451,valid,False
05030,Ceguera Technological Colleges,Region 05,Camarines Sur,Iriga City,Private,13.4176968,123.4012945,valid,False
05103,Central Bicol State University of Agriculture-Calabanga,Region 05,Camarines Sur,Calabanga,Public SUC Satellite,13.718332,123.2311492,valid,False
05024,Central Bicol State University of Agriculture-Main,Region 05,Camarines Sur,PILI (Capital),Public SUC Main,13.5831427,123.263119,valid,False
05189,Central Bicol State University of Agriculture-Pasacao,Region 05,Camarines Sur,Pasacao,Public SUC Satellite,13.5214987,123.0438209,valid,False
05013,Central Bicol State University of Agriculture-Sipocot,Region 05,Camarines Sur,Sipocot,Public SUC Satellite,13.7845529,122.9801654,valid,False
05177,Christian Polytechnic Institute of Catanduanes,Region 05,Catanduanes,Virac,Private,13.5853657,124.2358087,valid,False
05022,City College of Naga,Region 05,Camarines Sur,NAGA CITY,Public LUC,13.6114883,123.210942,valid,False
05128,Colegio De Sta. Monica of Polangui,Region 05,Albay,Polangui,Private,13.2971,123.480003,valid,False
05177a,Community College of Manito,Region 05,Albay,Manito,Public LUC,13.1263495,123.8690555,valid,False
05034,Computer Arts and Technological College,Region 05,Albay,LEGAZPI CITY,Private,13.1640479,123.7518522,valid,False
05194,Computer Arts and Technological College-Ligao City,Region 05,Albay,Ligao City,Private,13.2423716,123.5297929,valid,False
05193,Computer Arts and Technological College-Polangui Campus,Region 05,Albay,Polangui,Private,13.2871246,123.4803889,valid,False
05129,Computer Communication Development Institute-Legazpi City,Region 05,Albay,LEGAZPI CITY,Private,13.1129,123.763001,valid,False
05035,Computer Communication Development Institute-Naga,Region 05,Camarines Sur,NAGA CITY,Private,13.6194108,123.1841249,valid,False
05162,Computer Communication Development Institute-Sorsogon,Region 05,Sorsogon,CITY OF SORSOGON,Private,13.0085,123.997004,valid,False
05197,Computer Systems Institute,Region 05,Albay,LEGAZPI CITY,Private,13.1462895,123.7496636,valid,False
,Daniel B. Pe�?±a Memorial College Foundation,Region 05,Albay,TABACO CITY,Private,13.3241708,123.6451638,valid,False
,Daraga Community College,Region 05,Albay,DARAGA,Public LUC,13.1774702,123.6778793,valid,False
05005,De Vera Institute of Technology,Region 05,Albay,LEGAZPI CITY,Private,13.140726,123.729805,valid,False
05040,Divine Word College of Legazpi,Region 05,Albay,LEGAZPI CITY,Private,13.1383995,123.7357642,valid,False
05201,Donsol Community College,Region 05,Sorsogon,Donsol,Public LUC,12.9199362,123.6053545,valid,False
05136,Dr. Carlos S. Lanting College-Dr. Ruby Lanting Casaul Educational Foundation,Region 05,Albay,TABACO CITY,Private,13.3240963,123.645139,valid,False
,Dr. Emilio B. Espinosa Sr. Memorial State College of Agriculture and Technology,Region 05,Masbate,Mandaon,Public SUC Main,12.2812175,123.3569224,valid,False
,Estenias Science Foundation School,Region 05,Sorsogon,Casiguran,Private,12.8704423,124.0068359,valid,False
,Fatima School of Science and Technology,Region 05,Camarines Sur,Goa,Private,13.6967383,123.4850029,valid,False
05044,Felix O. Alfelor Sr. Foundation College,Region 05,Camarines Sur,Sipocot,Private,13.624821,123.193168,valid,False
05178,Forbes College,Region 05,Albay,LEGAZPI CITY,Private,13.147977,123.7551284,valid,False
,Governor Mariano E. Villafuerte Community College-Garchitorena,Region 05,Camarines Sur,Garchitorena,Public LUC,13.8855242,123.7042516,valid,False
05208,Governor Mariano E. Villafuerte Community College-Libmanan,Region 05,Camarines Sur,Libmanan,Public LUC,13.6862505,123.0428622,valid,False
05209,Governor Mariano E. Villafuerte Community College-Siruma,Region 05,Camarines Sur,Siruma,Public LUC,14.027433,123.2924859,valid,False
05211,Governor Mariano E. Villafuerte Community College-Tinambac,Region 05,Camarines Sur,Tinambac,Public LUC,13.9042798,123.3710571,valid,False
,Guinobatan Community College,Region 05,Albay,Guinobatan,Public LUC,13.1491395,123.5995508,valid,False
05048,Holy Rosary Major Seminary,Region 05,Camarines Sur,NAGA CITY,Private,13.6198428,123.2101182,valid,False
05138,Holy Trinity College Seminary,Region 05,Camarines Norte,Labo,Private,14.141292,122.851682,valid,False
05049,Holy Trinity College of Camarines Sur,Region 05,Camarines Sur,Bato,Private,13.3525741,123.3720643,valid,False
05050,Immaculate Conception College-Albay,Region 05,Albay,DARAGA,Private,13.148024,123.7153244,valid,False
05184,Infotech Development Systems Colleges,Region 05,Albay,Ligao City,Private,13.2407492,123.5379791,valid,False
05218,King Thomas Learning Academy,Region 05,CAMARINES SUR,SIPOCOT,Private,13.7690815,122.9868428,valid,False
05054,La Consolacion College-Daet,Region 05,Camarines Norte,DAET (Capital),Private,14.1116086,122.9560839,valid,False
05053,La Consolacion College-Iriga City,Region 05,Camarines Sur,Iriga City,Private,13.4201987,123.4130502,valid,False
05148,Libon Community College,Region 05,Albay,Libon,Public LUC,13.2998262,123.4358293,valid,False
05056,Liceo de Masbate,Region 05,Masbate,Masbate City,Private,12.3689437,123.6185815,valid,False
05057,Liceo de San Jacinto Foundation,Region 05,Masbate,San Jacinto,Private,12.5700422,123.7345129,valid,False
05058,Ligao Community College,Region 05,Albay,Ligao City,Public LUC,13.2429119,123.5335683,valid,False
05113,Lower Isarog Foundation Exponent,Region 05,Camarines Sur,Tigaon,Private,13.61677,123.4879403,valid,False
05164,Luis H. Dilanco Sr. Foundation College,Region 05,Camarines Sur,Libmanan,Private,13.6721129,123.0365109,valid,False
05216,Lyceum of St. Dominic,Region 05,CAMARINES NORTE,SANTA ELENA,Private,14.1815462,122.3914214,valid,False
05059,Mabini Colleges,Region 05,Camarines Norte,DAET (Capital),Private,14.1158041,122.9597883,valid,False
05060,Mariners' Polytechnic Colleges Foundation of Canaman,Region 05,Camarines Sur,Canaman,Private,13.6527111,123.1812057,valid,False
